customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Actual_Churn,Predicted_Churn,Churn_Probability,Actual_Churn_Label,Predicted_Churn_Label,Risk_Segment,Prediction_Result,Error_Type,Tenure_Group,Charge_Bucket,Annual_Revenue,Customer_Lifetime_Value
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,0,0,0.0053230305,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,252.60000000000002,105.25
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,1,1,0.816882,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$0-30,252.0,1092.0
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,0,0,0.13841553,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1182.0,2462.5
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,1,1,0.6539189,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,242.39999999999998,20.2
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,1,1,0.5307742,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$0-30,233.39999999999998,19.45
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,1,0.5418577,Retained,Churned,Medium Risk,Incorrect,False Positive,2-4 Years,$90+,1140.0,3610.0
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,1,0,0.14968011,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$30-60,546.5999999999999,3006.2999999999997
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,0,0.23227233,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$90+,1320.0,7480.0
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0,0.0024765532,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,291.6,121.5
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,0,0.10326695,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1249.8000000000002,7498.8
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,0,0.017368225,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$30-60,361.79999999999995,964.8
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,0,0.03794194,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1132.1999999999998,4057.0499999999997
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,0,0.050907746,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,232.79999999999998,1396.8
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,0,0,0.023162138,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1161.0,5321.25
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,1,0.6707321,Retained,Churned,High Risk,Incorrect,False Positive,4-6 Years,$30-60,695.4000000000001,3013.4
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,0,0.16544612,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$90+,1099.8000000000002,3940.9500000000003
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,0,1,0.51380724,Retained,Churned,Medium Risk,Incorrect,False Positive,2-4 Years,$60-90,918.0,2830.5
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,1,1,0.6854447,Churned,Churned,High Risk,Correct,True Positive,4-6 Years,$30-60,655.2,3494.4
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,0,0.005441876,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,1078.1999999999998,269.54999999999995
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,1,1,0.5444903,Churned,Churned,Medium Risk,Correct,True Positive,2-4 Years,$30-60,372.6,1117.8
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0,0,0.41920257,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$90+,1203.0,1002.5
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,0,0.039232995,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,247.79999999999998,846.65
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,0,0.033855885,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,1022.4000000000001,2300.4
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,0,0.009418353,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1197.6,5588.8
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,1,1,0.8714957,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,248.39999999999998,124.19999999999999
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0,0,0.026953768,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,892.8000000000001,223.20000000000002
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,0,0.0175845,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,608.4000000000001,354.90000000000003
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,1,1,0.80807763,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,250.20000000000002,83.4
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,0,0.0069502066,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$60-90,1067.4,2935.35
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,0,0.33000648,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$60-90,936.5999999999999,2107.35
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,0,0.10469126,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,282.6,1695.6000000000001
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,1,1,0.5497762,Churned,Churned,Medium Risk,Correct,True Positive,0-1 Year,$0-30,237.0,19.75
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,0,0.1102216,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,677.4000000000001,4007.9500000000003
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1,0,0.3059536,Churned,Retained,Medium Risk,Incorrect,False Negative,1-2 Years,$60-90,1031.4,1117.3500000000001
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,0,0.35156876,Churned,Retained,Medium Risk,Incorrect,False Negative,2-4 Years,$30-60,703.2,1465.0
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,0,0.41276613,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$30-60,606.5999999999999,3386.85
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0,0,0.18379085,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,425.40000000000003,35.45
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0,0,0.013186667,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,532.2,88.7
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,0,0.26799163,Retained,Retained,Low Risk,Correct,True Negative,2-4 Years,$0-30,308.4,1105.1
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,0,0.014119301,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,900.0,1725.0
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,0,0.11559175,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,242.39999999999998,1292.8
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,0,0.002859294,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,235.20000000000002,1117.2
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,0,0.3641613,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$60-90,845.4000000000001,70.45
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,0,0.10448948,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1056.6,6339.599999999999
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0,0,0.022348173,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,853.8000000000001,569.2
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,1,0.5088755,Retained,Churned,Medium Risk,Incorrect,False Positive,4-6 Years,$90+,1212.6,6164.05
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,0,0.018019576,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,1011.5999999999999,5395.2
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,0,0.0042201923,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,287.4,1700.45
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,0,0.0776515,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1188.6,6438.25
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,0,0.04354888,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,235.20000000000002,58.800000000000004
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,0,0.2994179,Churned,Retained,Low Risk,Incorrect,False Negative,0-1 Year,$30-60,547.8,45.65
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,0,0.40395567,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,774.0,1935.0
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,0,0.44283614,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$60-90,834.0,1042.5
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,0,0.012609404,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,822.5999999999999,548.4
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0,0,0.48453325,Retained,Retained,Medium Risk,Correct,True Negative,0-1 Year,$90+,1140.0,665.0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,0,0.07299575,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$90+,1297.8000000000002,7570.5
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,0,0.32413188,Retained,Retained,Medium Risk,Correct,True Negative,4-6 Years,$60-90,1033.1999999999998,5338.2
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,1,1,0.80317503,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$0-30,236.39999999999998,118.19999999999999
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,0,0.3671146,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$60-90,970.8000000000001,1132.6000000000001
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,1,0.56130195,Retained,Churned,Medium Risk,Incorrect,False Positive,1-2 Years,$60-90,1009.8000000000001,1851.3000000000002
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,1,0,0.47800085,Churned,Retained,Medium Risk,Incorrect,False Negative,1-2 Years,$0-30,241.79999999999998,443.29999999999995
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,1,1,0.5655265,Churned,Churned,Medium Risk,Correct,True Positive,1-2 Years,$60-90,771.0,1028.0
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,1,0,0.4792419,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$0-30,308.4,257.0
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,0,0.027872635,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$30-60,672.0,728.0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,0,0,0.037534468,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,988.8000000000001,1648.0
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0,0.0022510064,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,836.4000000000001,139.4
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,0,0.0057663945,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$60-90,886.8000000000001,3916.7000000000003
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,0,0.06200726,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$0-30,247.20000000000002,226.60000000000002
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,1,0,0.13331924,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$0-30,238.79999999999998,1373.1
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0,0,0.033943374,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,850.8000000000001,283.6
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,1,0,0.11823908,Churned,Retained,Low Risk,Incorrect,False Negative,4-6 Years,$60-90,1068.6,6411.599999999999
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,0,0,0.08281038,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$30-60,543.5999999999999,2627.3999999999996
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,0,0.08903749,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$0-30,244.79999999999998,326.4
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,0,0.35580274,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$60-90,1011.0,3622.75
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,1,0.88850874,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$90+,1252.8000000000002,208.8
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,0,0.11767641,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,983.4000000000001,1147.3
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,0,0.3009813,Churned,Retained,Medium Risk,Incorrect,False Negative,4-6 Years,$90+,1138.1999999999998,5027.049999999999
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,1,0.62044495,Retained,Churned,High Risk,Incorrect,False Positive,2-4 Years,$0-30,246.60000000000002,657.6
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,0,0.38793015,Retained,Retained,Medium Risk,Correct,True Negative,2-4 Years,$0-30,296.4,839.8
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,0,0,0.011289261,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,893.4000000000001,1116.75
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0,0,0.017778434,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$60-90,917.4000000000001,535.15
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,0,0.369006,Retained,Retained,Medium Risk,Correct,True Negative,1-2 Years,$90+,1264.1999999999998,1580.25
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,0,0.12615865,Retained,Retained,Low Risk,Correct,True Negative,4-6 Years,$0-30,246.60000000000002,1253.55
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,0,0.47902536,Churned,Retained,Medium Risk,Incorrect,False Negative,0-1 Year,$0-30,359.4,29.95
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,0,0.14821665,Retained,Retained,Low Risk,Correct,True Negative,0-1 Year,$30-60,543.5999999999999,45.3
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,1,0.73601365,Churned,Churned,High Risk,Correct,True Positive,0-1 Year,$60-90,1014.0,676.0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,1,0,0.27988362,Churned,Retained,Low Risk,Incorrect,False Negative,2-4 Years,$60-90,897.0,2466.75
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,0,0,0.0022394366,Retained,Retained,Low Risk,Correct,True Negative,1-2 Years,$60-90,951.0,1030.25
